0.00548812	0.00081569	-0.00431649	-0.00798746	-0.01001280	-0.01058616	-0.01001280	-0.00798746	-0.00431649	0.00081569	0.00548812
0.00081569	-0.01385435	-0.02925065	-0.03938970	-0.04339989	-0.04390733	-0.04339989	-0.03938970	-0.02925065	-0.01385435	0.00081569
-0.00431649	-0.02925065	-0.05231138	-0.05836982	-0.04644661	-0.03687047	-0.04644661	-0.05836982	-0.05231138	-0.02925065	-0.00431649
-0.00798746	-0.03938970	-0.05836982	-0.02852013	0.04932217	0.09639663	0.04932217	-0.02852013	-0.05836982	-0.03938970	-0.00798746
-0.01001280	-0.04339989	-0.04644661	0.04932217	0.23941495	0.34928477	0.23941495	0.04932217	-0.04644661	-0.04339989	-0.01001280
-0.01058616	-0.04390733	-0.03687047	0.09639663	0.34928477	0.49414579	0.34928477	0.09639663	-0.03687047	-0.04390733	-0.01058616
-0.01001280	-0.04339989	-0.04644661	0.04932217	0.23941495	0.34928477	0.23941495	0.04932217	-0.04644661	-0.04339989	-0.01001280
-0.00798746	-0.03938970	-0.05836982	-0.02852013	0.04932217	0.09639663	0.04932217	-0.02852013	-0.05836982	-0.03938970	-0.00798746
-0.00431649	-0.02925065	-0.05231138	-0.05836982	-0.04644661	-0.03687047	-0.04644661	-0.05836982	-0.05231138	-0.02925065	-0.00431649
0.00081569	-0.01385435	-0.02925065	-0.03938970	-0.04339989	-0.04390733	-0.04339989	-0.03938970	-0.02925065	-0.01385435	0.00081569
0.00548812	0.00081569	-0.00431649	-0.00798746	-0.01001280	-0.01058616	-0.01001280	-0.00798746	-0.00431649	0.00081569	0.00548812
