0.00440538	-0.00731279	-0.01505069	-0.01628018	-0.01454685	-0.01328076	-0.01454685	-0.01628018	-0.01505069	-0.00731279	0.00440538
-0.00731279	-0.03516183	-0.05399601	-0.05740679	-0.05289865	-0.04960347	-0.05289865	-0.05740679	-0.05399601	-0.03516183	-0.00731279
-0.01505069	-0.05399601	-0.07708022	-0.06992708	-0.04369925	-0.02803084	-0.04369925	-0.06992708	-0.07708022	-0.05399601	-0.01505069
-0.01628018	-0.05740679	-0.06992708	-0.01996775	0.07750486	0.13272448	0.07750486	-0.01996775	-0.06992708	-0.05740679	-0.01628018
-0.01454685	-0.05289865	-0.04369925	0.07750486	0.29113388	0.41065144	0.29113388	0.07750486	-0.04369925	-0.05289865	-0.01454685
-0.01328076	-0.04960347	-0.02803084	0.13272448	0.41065144	0.56574613	0.41065144	0.13272448	-0.02803084	-0.04960347	-0.01328076
-0.01454685	-0.05289865	-0.04369925	0.07750486	0.29113388	0.41065144	0.29113388	0.07750486	-0.04369925	-0.05289865	-0.01454685
-0.01628018	-0.05740679	-0.06992708	-0.01996775	0.07750486	0.13272448	0.07750486	-0.01996775	-0.06992708	-0.05740679	-0.01628018
-0.01505069	-0.05399601	-0.07708022	-0.06992708	-0.04369925	-0.02803084	-0.04369925	-0.06992708	-0.07708022	-0.05399601	-0.01505069
-0.00731279	-0.03516183	-0.05399601	-0.05740679	-0.05289865	-0.04960347	-0.05289865	-0.05740679	-0.05399601	-0.03516183	-0.00731279
0.00440538	-0.00731279	-0.01505069	-0.01628018	-0.01454685	-0.01328076	-0.01454685	-0.01628018	-0.01505069	-0.00731279	0.00440538
