0.00747557	0.01030720	0.01165781	0.01415328	0.01729055	0.01926876	0.01729055	0.01415328	0.01165781	0.01030720	0.00747557
0.01030720	0.00697179	-0.01006102	-0.01769092	-0.01689254	-0.01469237	-0.01689254	-0.01769092	-0.01006102	0.00697179	0.01030720
0.01165781	-0.01006102	-0.07448170	-0.10781385	-0.10833050	-0.10016932	-0.10833050	-0.10781385	-0.07448170	-0.01006102	0.01165781
0.01415328	-0.01769092	-0.10781385	-0.13561581	-0.06781568	0.00967601	-0.06781568	-0.13561581	-0.10781385	-0.01769092	0.01415328
0.01729055	-0.01689254	-0.10833050	-0.06781568	0.24636844	0.56042795	0.24636844	-0.06781568	-0.10833050	-0.01689254	0.01729055
0.01926876	-0.01469237	-0.10016932	0.00967601	0.56042795	1.10064802	0.56042795	0.00967601	-0.10016932	-0.01469237	0.01926876
0.01729055	-0.01689254	-0.10833050	-0.06781568	0.24636844	0.56042795	0.24636844	-0.06781568	-0.10833050	-0.01689254	0.01729055
0.01415328	-0.01769092	-0.10781385	-0.13561581	-0.06781568	0.00967601	-0.06781568	-0.13561581	-0.10781385	-0.01769092	0.01415328
0.01165781	-0.01006102	-0.07448170	-0.10781385	-0.10833050	-0.10016932	-0.10833050	-0.10781385	-0.07448170	-0.01006102	0.01165781
0.01030720	0.00697179	-0.01006102	-0.01769092	-0.01689254	-0.01469237	-0.01689254	-0.01769092	-0.01006102	0.00697179	0.01030720
0.00747557	0.01030720	0.01165781	0.01415328	0.01729055	0.01926876	0.01729055	0.01415328	0.01165781	0.01030720	0.00747557
