-0.00048511	0.00014242	0.00086102	0.00137566	0.00224937	0.00299362	0.00224937	0.00137566	0.00086102	0.00014242	-0.00048511
0.00014242	0.00568920	0.01028783	0.01099359	0.01578976	0.02074886	0.01578976	0.01099359	0.01028783	0.00568920	0.00014242
0.00086102	0.01028783	0.00219379	-0.03567562	-0.03838456	-0.02411739	-0.03838456	-0.03567562	0.00219379	0.01028783	0.00086102
0.00137566	0.01099359	-0.03567562	-0.15751682	-0.13506744	-0.05534100	-0.13506744	-0.15751682	-0.03567562	0.01099359	0.00137566
0.00224937	0.01578976	-0.03838456	-0.13506744	0.11502826	0.43153310	0.11502826	-0.13506744	-0.03838456	0.01578976	0.00224937
0.00299362	0.02074886	-0.02411739	-0.05534100	0.43153310	0.97651762	0.43153310	-0.05534100	-0.02411739	0.02074886	0.00299362
0.00224937	0.01578976	-0.03838456	-0.13506744	0.11502826	0.43153310	0.11502826	-0.13506744	-0.03838456	0.01578976	0.00224937
0.00137566	0.01099359	-0.03567562	-0.15751682	-0.13506744	-0.05534100	-0.13506744	-0.15751682	-0.03567562	0.01099359	0.00137566
0.00086102	0.01028783	0.00219379	-0.03567562	-0.03838456	-0.02411739	-0.03838456	-0.03567562	0.00219379	0.01028783	0.00086102
0.00014242	0.00568920	0.01028783	0.01099359	0.01578976	0.02074886	0.01578976	0.01099359	0.01028783	0.00568920	0.00014242
-0.00048511	0.00014242	0.00086102	0.00137566	0.00224937	0.00299362	0.00224937	0.00137566	0.00086102	0.00014242	-0.00048511
