0.00015659	0.00054315	0.00046320	0.00014335	0.00066159	0.00119776	0.00066159	0.00014335	0.00046320	0.00054315	0.00015659
0.00054315	0.00089817	-0.00107128	-0.00326491	-0.00144314	0.00070271	-0.00144314	-0.00326491	-0.00107128	0.00089817	0.00054315
0.00046320	-0.00107128	-0.00817637	-0.01281407	-0.00509347	0.00205170	-0.00509347	-0.01281407	-0.00817637	-0.00107128	0.00046320
0.00014335	-0.00326491	-0.01281407	-0.01040250	0.01763525	0.03721550	0.01763525	-0.01040250	-0.01281407	-0.00326491	0.00014335
0.00066159	-0.00144314	-0.00509347	0.01763525	0.07858866	0.11576767	0.07858866	0.01763525	-0.00509347	-0.00144314	0.00066159
0.00119776	0.00070271	0.00205170	0.03721550	0.11576767	0.16192312	0.11576767	0.03721550	0.00205170	0.00070271	0.00119776
0.00066159	-0.00144314	-0.00509347	0.01763525	0.07858866	0.11576767	0.07858866	0.01763525	-0.00509347	-0.00144314	0.00066159
0.00014335	-0.00326491	-0.01281407	-0.01040250	0.01763525	0.03721550	0.01763525	-0.01040250	-0.01281407	-0.00326491	0.00014335
0.00046320	-0.00107128	-0.00817637	-0.01281407	-0.00509347	0.00205170	-0.00509347	-0.01281407	-0.00817637	-0.00107128	0.00046320
0.00054315	0.00089817	-0.00107128	-0.00326491	-0.00144314	0.00070271	-0.00144314	-0.00326491	-0.00107128	0.00089817	0.00054315
0.00015659	0.00054315	0.00046320	0.00014335	0.00066159	0.00119776	0.00066159	0.00014335	0.00046320	0.00054315	0.00015659
