0.00117994	-0.00375068	-0.00893901	-0.01219866	-0.01326654	-0.01335007	-0.01326654	-0.01219866	-0.00893901	-0.00375068	0.00117994
-0.00375068	-0.01499276	-0.02521819	-0.02910571	-0.02731179	-0.02553589	-0.02731179	-0.02910571	-0.02521819	-0.01499276	-0.00375068
-0.00893901	-0.02521819	-0.03511055	-0.02831435	-0.01021250	-0.00030869	-0.01021250	-0.02831435	-0.03511055	-0.02521819	-0.00893901
-0.01219866	-0.02910571	-0.02831435	0.00722710	0.06175995	0.08897763	0.06175995	0.00722710	-0.02831435	-0.02910571	-0.01219866
-0.01326654	-0.02731179	-0.01021250	0.06175995	0.16035924	0.20823238	0.16035924	0.06175995	-0.01021250	-0.02731179	-0.01326654
-0.01335007	-0.02553589	-0.00030869	0.08897763	0.20823238	0.26574644	0.20823238	0.08897763	-0.00030869	-0.02553589	-0.01335007
-0.01326654	-0.02731179	-0.01021250	0.06175995	0.16035924	0.20823238	0.16035924	0.06175995	-0.01021250	-0.02731179	-0.01326654
-0.01219866	-0.02910571	-0.02831435	0.00722710	0.06175995	0.08897763	0.06175995	0.00722710	-0.02831435	-0.02910571	-0.01219866
-0.00893901	-0.02521819	-0.03511055	-0.02831435	-0.01021250	-0.00030869	-0.01021250	-0.02831435	-0.03511055	-0.02521819	-0.00893901
-0.00375068	-0.01499276	-0.02521819	-0.02910571	-0.02731179	-0.02553589	-0.02731179	-0.02910571	-0.02521819	-0.01499276	-0.00375068
0.00117994	-0.00375068	-0.00893901	-0.01219866	-0.01326654	-0.01335007	-0.01326654	-0.01219866	-0.00893901	-0.00375068	0.00117994
