0.00852370	0.01130237	0.01232366	0.01486460	0.01837989	0.02072686	0.01837989	0.01486460	0.01232366	0.01130237	0.00852370
0.01130237	0.00673073	-0.01276238	-0.02027873	-0.01804088	-0.01492269	-0.01804088	-0.02027873	-0.01276238	0.00673073	0.01130237
0.01232366	-0.01276238	-0.08325429	-0.11540870	-0.11168541	-0.10135043	-0.11168541	-0.11540870	-0.08325429	-0.01276238	0.01232366
0.01486460	-0.02027873	-0.11540870	-0.13959675	-0.06527704	0.01532750	-0.06527704	-0.13959675	-0.11540870	-0.02027873	0.01486460
0.01837989	-0.01804088	-0.11168541	-0.06527704	0.25679475	0.57452049	0.25679475	-0.06527704	-0.11168541	-0.01804088	0.01837989
0.02072686	-0.01492269	-0.10135043	0.01532750	0.57452049	1.11866145	0.57452049	0.01532750	-0.10135043	-0.01492269	0.02072686
0.01837989	-0.01804088	-0.11168541	-0.06527704	0.25679475	0.57452049	0.25679475	-0.06527704	-0.11168541	-0.01804088	0.01837989
0.01486460	-0.02027873	-0.11540870	-0.13959675	-0.06527704	0.01532750	-0.06527704	-0.13959675	-0.11540870	-0.02027873	0.01486460
0.01232366	-0.01276238	-0.08325429	-0.11540870	-0.11168541	-0.10135043	-0.11168541	-0.11540870	-0.08325429	-0.01276238	0.01232366
0.01130237	0.00673073	-0.01276238	-0.02027873	-0.01804088	-0.01492269	-0.01804088	-0.02027873	-0.01276238	0.00673073	0.01130237
0.00852370	0.01130237	0.01232366	0.01486460	0.01837989	0.02072686	0.01837989	0.01486460	0.01232366	0.01130237	0.00852370
