0.00012107	0.00041897	0.00035484	0.00010389	0.00050243	0.00092182	0.00050243	0.00010389	0.00035484	0.00041897	0.00012107
0.00041897	0.00066351	-0.00099938	-0.00283211	-0.00134826	0.00042250	-0.00134826	-0.00283211	-0.00099938	0.00066351	0.00041897
0.00035484	-0.00099938	-0.00700278	-0.01072555	-0.00380633	0.00247453	-0.00380633	-0.01072555	-0.00700278	-0.00099938	0.00035484
0.00010389	-0.00283211	-0.01072555	-0.00748313	0.01848299	0.03633463	0.01848299	-0.00748313	-0.01072555	-0.00283211	0.00010389
0.00050243	-0.00134826	-0.00380633	0.01848299	0.07535878	0.10974150	0.07535878	0.01848299	-0.00380633	-0.00134826	0.00050243
0.00092182	0.00042250	0.00247453	0.03633463	0.10974150	0.15257824	0.10974150	0.03633463	0.00247453	0.00042250	0.00092182
0.00050243	-0.00134826	-0.00380633	0.01848299	0.07535878	0.10974150	0.07535878	0.01848299	-0.00380633	-0.00134826	0.00050243
0.00010389	-0.00283211	-0.01072555	-0.00748313	0.01848299	0.03633463	0.01848299	-0.00748313	-0.01072555	-0.00283211	0.00010389
0.00035484	-0.00099938	-0.00700278	-0.01072555	-0.00380633	0.00247453	-0.00380633	-0.01072555	-0.00700278	-0.00099938	0.00035484
0.00041897	0.00066351	-0.00099938	-0.00283211	-0.00134826	0.00042250	-0.00134826	-0.00283211	-0.00099938	0.00066351	0.00041897
0.00012107	0.00041897	0.00035484	0.00010389	0.00050243	0.00092182	0.00050243	0.00010389	0.00035484	0.00041897	0.00012107
