0.00654241	0.00678444	0.00500763	0.00455205	0.00626191	0.00758218	0.00626191	0.00455205	0.00500763	0.00678444	0.00654241
0.00678444	-0.00125535	-0.01726267	-0.02699025	-0.02603206	-0.02335882	-0.02603206	-0.02699025	-0.01726267	-0.00125535	0.00678444
0.00500763	-0.01726267	-0.05456268	-0.07082571	-0.05631264	-0.04318374	-0.05631264	-0.07082571	-0.05456268	-0.01726267	0.00500763
0.00455205	-0.02699025	-0.07082571	-0.05936217	0.01951770	0.07062460	0.01951770	-0.05936217	-0.07082571	-0.02699025	0.00455205
0.00626191	-0.02603206	-0.05631264	0.01951770	0.21171563	0.32659939	0.21171563	0.01951770	-0.05631264	-0.02603206	0.00626191
0.00758218	-0.02335882	-0.04318374	0.07062460	0.32659939	0.47703089	0.32659939	0.07062460	-0.04318374	-0.02335882	0.00758218
0.00626191	-0.02603206	-0.05631264	0.01951770	0.21171563	0.32659939	0.21171563	0.01951770	-0.05631264	-0.02603206	0.00626191
0.00455205	-0.02699025	-0.07082571	-0.05936217	0.01951770	0.07062460	0.01951770	-0.05936217	-0.07082571	-0.02699025	0.00455205
0.00500763	-0.01726267	-0.05456268	-0.07082571	-0.05631264	-0.04318374	-0.05631264	-0.07082571	-0.05456268	-0.01726267	0.00500763
0.00678444	-0.00125535	-0.01726267	-0.02699025	-0.02603206	-0.02335882	-0.02603206	-0.02699025	-0.01726267	-0.00125535	0.00678444
0.00654241	0.00678444	0.00500763	0.00455205	0.00626191	0.00758218	0.00626191	0.00455205	0.00500763	0.00678444	0.00654241
